name,latitude,longitude,city,iata
Priština Adem Jashari International Airport,42.5728,21.035801,Prishtina,PRN
Bomai Airport,-6.373166667,144.637,Bomai,BMH
Bamburi Airport,-3.983363,39.730982,Bamburi,BMQ
Bamu Airport,-7.8485,143.2433,Bamu,BMZ
Baranof Warm Springs Float and Seaplane Base,57.088799,-134.833146,Baranof,BNF
Bodinumu Airport,-9.107777778,147.6667222,Bodinumu,BNM
Bundi Airport,-5.742222222,145.2275,Bundi,BNT
Boana Airport,-6.426631,146.826697,Boana,BNV
Rurrenabaque Airport,-14.4279,-67.496803,Rurrenabaque,RBQ
Baures Airport,-13.654426,-63.704718,Baures,BVL
Brookings Airport,42.0746,-124.290001,Brookings,BOK
Bosset Airport,-7.237257,141.1063222,Bosset,BOT
Boang Airport,-3.3834,153.2812,Boang Island,BOV
Batuna Aerodrome,-8.562027778,158.1193056,Batuna Mission Station,BPF
Bartlett Cove Seaplane Base,58.4552,-135.884995,Gustavus,BQV
Pedro Vieira Moreira Airport,-6.8827,-38.61583,Cajazeiras,CJZ
Glauber de Andrade Rocha Airport,-14.907885,-40.914804,Vitória da Conquista,VDC
Alenquer Municipal Airport,-1.917,-54.7231,Alenquer,ALT
Bimini North Seaplane Base,25.767,-79.25,Bimini,NSB
Bensbach Airport,-8.858055556,141.2594444,Bensbach,BSP
Besakoa Airport,-15.6725,47.061667,Besakoa,BSV
Betong International Airport,5.79,101.15,Betong,BTZ
Bulolo Airport,-7.216286671,146.6495419,Bulolo,BUL
Esperadinha Airport,14.864306,-24.746,Brava Island,BVR
Hukuntsi Airport,-23.9897,21.758101,Hukuntsi,HUK
Bewani Airport,-3.021666667,141.1652778,Bewani,BWP
Blue Lagoon Seaplane Base,-16.943,177.368,Nanuya Lailai Island,BXL
Bunsil Airport,-5.7243,147.8667,Bunsil - Umboi Island,BXZ
Orsha Airport - Balbasovo Air Base,54.439999,30.2967,Orsha,TXC
Boundary Airport,64.077678,-141.122088,Boundary,BYA
Bella Yella Airport,7.369166667,-9.993722222,Beliyela,BYL
Beira Lake Seaplane Base,6.929444444,79.85416667,Colombo,BYV
Hector Silva Airstrip,17.269603,-88.776496,Belmopan,BCV
Big Creek Airport,16.519369,-88.407913,Big Creek,BGK
Caye Caulker Airport,17.735015,-88.032862,Caye Caulker,CUK
Caye Chapel Airport,17.683792,-88.044985,Caye Chapel,CYC
Corozal Municipal Airport,18.3822,-88.411903,Corozal,CZH
Dangriga Airport,16.98251,-88.230988,Dangriga,DGA
Independence Airport,16.53456,-88.441615,Independence,INB
Melinda Airport,17.004299,-88.304199,Melinda,MDB
H.E Alfredo Martinez (Tower Hill) Airstrip,18.046766,-88.58387,Orange Walk,ORZ
Placencia Airport,16.536957,-88.361511,Placencia,PLJ
Punta Gorda Airport,16.1024,-88.808296,Punta Gorda,PND
Sartaneja Airport,18.3561,-88.130798,Sartaneja,SJX
John Greif II Airport,17.9139,-87.9711,San Pedro,SPR
Matthew Spain Airport,17.185898,-89.009936,Spanish Lookout,SQS
Santa Cruz Airport,18.27210045,-88.45629883,Santa Cruz,STU
Silver Creek Airport,16.728338,-88.369174,Silver Creek,SVK
Sir Barry Bowen Municipal Airport,17.517239,-88.195775,Belize City,TZA
Bazaruto Island Airport,-21.5411,35.4729,Bazaruto Island,BZB
Bemolanga Airport,-17.6925,45.08883333,Bemolanga,BZM
Primrose Airport,55.390002,-111.1198,Primrose,PFM
Saglek Airport,58.474312,-62.653999,Saglek,YSV
Stuart Island Airstrip,50.409447,-125.131617,Big Bay,YRR
Mary River Aerodrome,71.324167,-79.356944,Mary River,YMV
Hakai Passage Water Aerodrome,51.669733,-128.08181,Hecate Island,YHC
Montague Harbour Seaplane Base,48.89225,-123.39215,Galiano Island,YMF
Paradise Skypark Airport,39.71029,-121.616528,Paradise,PYS
Bedwell Harbour Seaplane Base,48.75,-123.2330017,Bedwell Harbour,YBW
Tofino Harbour Seaplane Base,49.155,-125.91,Tofino,YTP
Nanaimo Harbour Water Aerodrome,49.169813,-123.933845,Nanaimo,ZNA
Trail Regional Airport,49.055599,-117.609001,Trail,YZZ
Merritt Airport,50.122504,-120.745368,Merritt,YMB
Campbell River Seaplane Base,50.049999,-125.25,Campbell River,YHH
Whistler/Green Lake Water Aerodrome,50.14360046,-122.9489975,Whistler,YWS
Bamfield Seaplane Base,48.835967,-125.137453,Bamfield,YBF
Big Bay Seaplane Base,50.3923,-125.1372,Stuart Island,YIG
Chilko Lake (Tsylos Park Lodge) Airport,51.625797,-124.144478,Chilko Lake,CJH
Pender Harbour Seaplane Base,49.623785,-124.024884,Sunshine Coast,YPT
Ocean Falls Seaplane Base,52.36669922,-127.7170029,Ocean Falls,ZOF
Courtenay Airpark,49.679237,-124.98064,Courtenay,YCA
Creston Valley Regional Airport - Art Sutcliffe Field,49.03689957,-116.4980011,Creston,CFQ
Anahim Lake Airport,52.451501,-125.303776,Anahim Lake,YAA
Douglas Lake Airport,50.16546005,-120.1712734,Douglas Lake,DGF
Fort MacKay/Albian Aerodrome,57.22389984,-111.4189987,Albian Village,JHL
Tahsis Seaplane Base,49.91669846,-126.6669998,Tahsis,ZTS
Duncan Airport,48.754534,-123.709702,Duncan,DUQ
Sechelt-Gibsons Airport,49.46060181,-123.7190018,Sechelt,YHS
Kitkatla Seaplane Base,53.79999924,-130.4329987,Kitkatla,YKK
Powell Lake Seaplane Base,49.887335,-124.53372,Powell River,WPL
Qualicum Beach Airport,49.337456,-124.393086,Qualicum Beach,XQU
Port McNeill Airport,50.57348,-127.027702,Port McNeill,YMP
Rivers Inlet Seaplane Base,51.683985,-127.264044,Rivers Inlet,YRN
Sullivan Bay Seaplane Base,50.885359,-126.831069,Sullivan Bay,YTG
Mayne Island Seaplane Base,48.852241,-123.301982,Miners Bay,YAV
Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299,Bella Bella,YSX
Ganges Seaplane Base,48.8545,-123.4969,Salt Spring Island,YGG
Hartley Bay Seaplane Base,53.416698,-129.25,Hartley Bay,YTB
Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,Cache Creek,YZA
Bella Bella (Campbell Island) Airport,52.185001,-128.156994,Bella Bella,ZEL
Alberni Valley Regional Airport,49.321899,-124.931,Port Alberni,YPB
Bob Quinn Lake Airport,56.966702,-130.25,Bob Quinn Lake,YBO
Tungsten (Cantung) Airport,61.95690155,-128.2030029,Tungsten,TNS
Tumbler Ridge Airport,55.02500153,-120.9349976,Tumbler Ridge,TUX
Williams Harbour Airport,52.567377,-55.784883,Williams Harbour,YWM
Postville Airport,54.9105,-59.78507,Postville,YSO
Black Tickle Airport,53.469836,-55.787501,Black Tickle,YBI
Charlottetown Airport,52.765774,-56.11237,Charlottetown,YHG
St. Lewis (Fox Harbour) Airport,52.372799,-55.673901,St. Lewis,YFX
Port Hope Simpson Airport,52.52809906,-56.28609848,Port Hope Simpson,YHA
Rigolet Airport,54.17969894,-58.45750046,Rigolet,YRG
Kasongo-Lunda Airport,-6.468027,16.805012,Kasongo-Lunda,KGN
Pweto Airport (New),-8.400768,28.926285,Pweto,PWO
George T Lewis Airport,29.134095,-83.050783,Cedar Key,CDK
Diavik Airport,64.51139832,-110.2890015,Diavik,DVK
Doris Lake,68.12527466,-106.5852814,Hope Bay,JOJ
Fairview Airport,56.08140183,-118.4349976,Fairview,ZFW
Jasper-Hinton Airport,53.319199,-117.752998,Hinton,YJP
Whatì Airport,63.13169861,-117.2460022,Whatì,YLE
Drayton Valley Industrial Airport,53.26580048,-114.9599991,Drayton Valley,YDC
Fort McMurray / Mildred Lake Airport,57.05559921,-111.5739975,Fort McMurray,NML
Conklin (Leismer) Airport,55.695301,-111.278999,Conklin,CFM
St. Paul Airport,53.993695,-111.377993,St. Paul,ZSP
Kavadja Airport,7.964938,23.526018,Kavadja,KWD
Taltheilei Narrows Airport,62.59809875,-111.5429993,Taltheilei Narrows,GSL
Macmillan Pass Airport,63.18109894,-130.2019959,Macmillan Pass,XMP
Great Bear Lake Airport,66.703053,-119.716816,Great Bear Lake,DAS
Fort Mackay / Firebag,57.275833,-110.976666,Suncor Energy Site,YFI
Wekweètì Airport,64.190804,-114.077002,Wekweètì,YFJ
Donnelly Airport,55.7094,-117.094002,Donnelly,YOE
Cheadle Airport,51.05749893,-113.6240005,Cheadle,TIL
Okoyo Airport,-1.448330045,15.07330036,Okoyo,OKG
Craig Seaplane Base,55.478802,-133.147995,Craig,CGA
Cape Gloucester Airport,-5.458965,148.432417,Cape Gloucester,CGC
Casiguran Airport,16.1941,122.0651,Casiguran,CGG
Circle Hot Springs Airport,65.48549652,-144.6109924,Circle Hot Springs,CHP
Chomley Seaplane Base,55.217,-132.21,Chomley,CIV
Laurie River Airport,56.24860001,-101.3040009,Laurie River,LRQ
Hatchet Lake Airport,58.66249847,-103.538002,Hatchet Lake,YDJ
Kasba Lake Airport,60.29190063,-102.5019989,Kasba Lake,YDU
Fort Reliance Seaplane Base,62.7,-109.167,Fort Reliance,YFL
Cluff Lake Airport,58.39110184,-109.5159988,Cluff Lake,XCL
Knee Lake Airport,54.915298,-94.798103,Knee Lake,YKE
Summer Beaver Airport,52.70859909,-88.54190063,Summer Beaver,SUR
Crooked Creek Airport,61.870315,-158.137636,Crooked Creek,CKD
Tisdale Airport,52.83670044,-104.0670013,Tisdale,YTT
Wapekeka Airport,53.8492012,-89.57939911,Angling Lake,YAX
Wunnumin Lake Airport,52.893902,-89.2892,Wunnumin Lake,WNN
Opapimiskan Lake Airport,52.6067009,-90.37689972,Opapimiskan Lake,YBS
North Spirit Lake Airport,52.49000168,-92.97109985,North Spirit Lake,YNO
Crane Island Airstrip,48.5978,-122.9979,Crane Island,CKR
Cordova Municipal Airport,60.54389954,-145.727005,Cordova,CKU
North of Sixty Airport,60.31639862,-103.1289978,Obre Lake,YDW
Chicken Airport,64.066495,-141.951342,Chicken,CKX
Nuevo Chaitén Airport,-42.781943,-72.834999,Chaitén,WCH
New Cametá Airport,-2.2468,-49.56,Cametá,CMT
Caia Airport,-17.8331,35.3341,Caia,CMZ
Tangshan Sannühe Airport,39.7178,118.002625,Tangshan (Fengrun),TVS
Yuanmou Air Base,25.737499,101.882004,Chuxiong (Yuanmou),YUA
Zhangjiakou Ningyuan Airport,40.738602,114.93,Zhangjiakou,ZQZ
Baoshan Yunrui Airport,25.053301,99.168297,Baoshan (Longyang),BSD
Dazu Air Base,29.636227,105.773621,Dazu,DZU
Lincang Boshang Airport,23.7381,100.025002,Lincang,LNJ
Xigaze Peace Airport / Shigatse Air Base,29.3519,89.311401,Xigazê (Samzhubzê),RKZ
Panzhihua Bao'anying Airport,26.54,101.79852,Panzhihua (Renhe),PZI
Zigong Fengming Airport,29.376484,104.625789,Zigong (Gongjing),ZKL
Foshan Shadi Airport,23.0833,113.07,Foshan (Nanhai),FUO
Bazhong Enyang Airport,31.73842,106.644872,Bazhong (Enyang),BZX
Xinyang Minggang Airport,32.540819,114.079141,Xinyang,XAI
Huizhou Pingtan Airport,23.049999,114.599998,Huizhou (Pingtan),HUZ
Shangluo Airport,33.708533,110.249284,Shangluo (Danfeng),DFA
Shaoguan Danxia Airport,24.9786,113.420998,Shaoguan,HSC
Jinggangshan Airport,26.856899,114.737,Ji'an,JGS
Baise Youjiang Airport,23.7206,106.959999,Baise (Tianyang),AEB
Lianyungang Huaguoshan International Airport,34.41406,119.17899,Lianyungang,LYG
Dongying Shengli Airport,37.50137,118.789863,Dongying (Kenli),DOY
Xingcheng Air Base,40.580328,120.700374,Huludao (Xingcheng),XEN
Altay Xuedu Airport,47.749886,88.085808,Altay,AAT
Tianshui Maijishan Airport,34.5601,105.860343,Tianshui (Maiji),THQ
Zhangye Ganzhou Airport,38.801899,100.675003,Zhangye (Ganzhou),YZY
Morin Dawa Banner Airport,48.38745,124.43127,Hulunbuir,DWS
Shijiazhuang Luancheng Airport,37.91305,114.59166,Shijiazhuang,LCT
Wuhan Hannan Municipal Airport,30.25521,114.062805,Wuhan (Hannan),WHN
Beijing Nanjiao Airport,39.48595,116.37236,Beijing,NAY
Dandong Langtou Airport,40.025453,124.28669,Dandong (Zhenxing),DDG
Harbin Pingfang Airport,45.59886,126.65808,Harbin,PFA
Penglai Shahekou Airport,37.80473,120.80954,Yantai,PNJ
Binzhou Daguo Airport,37.61055,117.885699,Binzhou,CBZ
Rikaze Dingri Airport,28.604567,86.798,Xigazê (Dingri),DDR
Tashikuergan Hongqilafu Airport,37.661333,75.288877,Tashikuergan,HQL
Jiande Qiandaohu General Airport,29.360905,119.180829,Hangzhou,JDE
Zhaodong Beidahuang General Airport,46.12779,125.77354,Suihua,HLJ
Taiyuan Yaocheng Airport,37.50312,112.424126,Taiyuan,TYC
Orku Baikouquan Airport (under construction),46.018127,85.655293,Urhu,WRH
Ruijin Airport,25.958108,116.078805,Ruijin,JRJ
Zhanjiang Wuchuan Airport,21.481667,110.590278,Zhanjiang,ZHA
Ali Pulan Airport,30.3975,81.138611,Burang Town,APJ
Zhaosu Tianma Airport,43.088477,81.223013,Zhaosu,ZFL
Yinchuan Yueyahu Airport,38.588095,106.539788,Yinchuan,YEH
Longchuan Guangsong Airport,24.26652,97.9048,Dehong (Longchuan),LCS
Lanping Fenghua General Airport,26.64518,99.54419,Lanping Bai,LFH
Zhongshan Ferry Port,22.519296,113.361307,Zhongshan,ZGN
Bozhou Airport (under construction),33.560777,115.911859,Bozhou,BZJ
Bailing Airport,41.656944,110.3125,Bailingmiao,BKV
"Bayinbuluke airport (under construction, location to be confirmed)",42.9766,83.9729,Hejing,HJB
Otog Front Banner Oljoq Airport,38.1712,107.3905,Otog Front Banner,OTQ
Qitai Jiangbulake Airport (under construction),44.166086,89.55014,Qitai,JBK
Lishui Airport (under construction),28.3727,119.839,Lishui,LIJ
Nanchang Yaohu Airport,28.700972,116.107694,Nanchang,YHJ
Otog Banner Wulan Airport,39.03139,107.98889,Wulan,OTO
Nantong Xingdong International Airport,32.073566,120.980076,Nantong,NTG
Bearskin Lake Airport,53.96559906,-91.02719879,Bearskin Lake,XBE
Natuashish Airport,55.913898,-61.184399,Natuashish,YNP
White River Seaplane Base,48.6269,-85.223297,White River,YWR
Parry Sound Area Municipal Airport,45.2575,-79.829697,Parry Sound,YPD
Brockville - Thousand Islands Regional Tackaberry Airport,44.63940048,-75.75029755,Brockville,XBR
Kingfisher Lake Airport,53.01250076,-89.8553009,Kingfisher Lake,KIF
Ogoki Post Airport,51.65859985,-85.90170288,Ogoki Post,YOG
Virgilio Barco Vargas (La Chorrera) Airport,-1.456361,-72.801086,La Chorrera,LCR
Las Cruces Airport,7.38322,-73.505402,Sabana de Torres,SNT
Tarapacá Airport,-2.895802,-69.749762,Tarapacá,TCD
Bar River Airport,46.421233,-84.096478,Echo Bay,YEB
Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497,Frying Pan Island,YSI
Poplar Hill Airport,52.1133,-94.2556,Poplar Hill,YHP
Keewaywin Airport,52.9911,-92.836403,Keewaywin,KEW
Cóbano Airport,9.693365,-85.091216,Cóbano,ACO
Reef Hueston Helicopter Landing,53.823101,-126.172228,Streatham,XVQ
Kirby Lake Airport,55.355598,-110.637001,Kirby Lake,KFM
Sable Island Landing Strip,43.930951,-59.996147,Sable Island,YSA
Lebel-sur-Quevillon Airport,49.03030014,-77.01719666,Lebel-sur-Quévillon,YLS
Snap Lake Airport,63.593601,-110.905998,Snap Lake Mine,YNX
La Sarre Airport,48.91719818,-79.1785965,La Sarre,SSQ
Chisasibi Airport,53.80559921,-78.91690063,Chisasibi,YKU
Tête-à-la-Baleine Airport,50.67440033,-59.38359833,Tête-à-la-Baleine,ZTB
Kégashka Airport,50.195801,-61.2658,Côte-Nord-du-Golfe-du-Saint-Laurent,ZKG
Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138,Chutes-des-Passes,YWQ
Carutapera Airport,-1.225365,-46.019057,Carutapera,CTP
Donaldson Airport,61.66220093,-73.3214035,Kattiniq,YAU
La Romaine Airport,50.259553,-60.674357,Le Golfe-du-Saint-Laurent,ZGS
Fontanges Airport,54.55390167,-71.1733017,Fontanges,YFG
La Tabatière Airport,50.8307991,-58.9756012,La Tabatière,ZLT
Culion Airport,11.8553,119.9378,Culion,CUJ
Hollister Municipal Airport,36.8932991,-121.4100037,Hollister,HLI
Chitina Airport,61.582901,-144.427002,Chitina,CXC
Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,Lefkoniko (Geçitkale),GEC
Arctic Bay Airport,73.006101,-85.04616,Arctic Bay,YAB
Cat Lake Airport,51.7272,-91.824402,Cat Lake,YAC
La Grande-3 Airport,53.57170105,-76.1964035,La Grande-3,YAR
Fort Frances Municipal Airport,48.655749,-93.44349,Fort Frances,YAG
La Grande-4 Airport,53.75469971,-73.6753006,La Grande-4,YAH
Alert Bay Airport,50.582199,-126.916,Alert Bay,YAL
Sault Ste Marie Airport,46.483216,-84.508467,Sault Ste Marie,YAM
Kasabonika Airport,53.52470016,-88.64279938,Kasabonika,XKS
Kangirsuk Airport,60.027199,-69.999199,Kangirsuk,YKG
Attawapiskat Airport,52.927502,-82.4319,Attawapiskat,YAT
St. Anthony Airport,51.391909,-56.08321,St. Anthony,YAY
Tofino / Long Beach Airport,49.079833,-125.775583,Tofino,YAZ
Banff Airport,51.208222,-115.540624,Banff,YBA
Kugaaruk Airport,68.535711,-89.805508,Kugaaruk,YBB
Baie-Comeau Airport,49.1325,-68.204399,Baie-Comeau,YBC
Bella Coola Airport,52.387501,-126.596001,Bella Coola,QBC
Uranium City Airport,59.561401,-108.481003,Uranium City,YBE
Bonnyville Airport,54.304199,-110.744003,Bonnyville,YBY
CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,La Baie,YBG
Baker Lake Airport,64.29889679,-96.07779694,Baker Lake,YBK
Campbell River Airport,49.950802,-125.271004,Campbell River,YBL
Tadoule Lake Airport,58.706308,-98.511057,Tadoule Lake,XTL
Brandon Municipal Airport,49.91,-99.951897,Brandon,YBR
Brochet Airport,57.8894,-101.679001,Brochet,YBT
Berens River Airport,52.358898,-97.018303,Berens River,YBV
Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,Blanc-Sablon,YBX
Cartwright Airport,53.682501,-57.042303,Cartwright,YRF
Cambridge Bay Airport,69.10810089,-105.1380005,Cambridge Bay,YCB
Cornwall Regional Airport,45.092637,-74.567724,Cornwall,YCC
Nanaimo Airport,49.05497,-123.869863,Nanaimo,YCD
Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,Huron Park,YCE
Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,Castlegar,YCG
Miramichi Airport,47.007801,-65.449203,Miramichi,YCH
Chatham Kent Airport,42.3064003,-82.08190155,Chatham-Kent,XCM
Charlo Airport,47.990799,-66.330299,Charlo,YCL
Cochrane Airport,49.10559845,-81.01360321,Cochrane,YCN
Kugluktuk Airport,67.816408,-115.14307,Kugluktuk,YCO
Chetwynd Airport,55.68719864,-121.6269989,Chetwynd,YCQ
Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,Cross Lake,YCR
Chesterfield Inlet Airport,63.346901,-90.731102,Chesterfield Inlet,YCS
Coronation Airport,52.07500076,-111.4449997,Coronation,YCT
Chilliwack Airport,49.153157,-121.939309,Chilliwack,YCW
Clyde River Airport,70.486099,-68.516701,Clyde River,YCY
Fairmont Hot Springs Airport,50.331052,-115.873739,Fairmont Hot Springs,YCZ
Dawson City Airport,64.04309845,-139.128006,Dawson City,YDA
Burwash Airport,61.371101,-139.041,Burwash Landing,YDB
Deer Lake Airport,49.2108,-57.391399,Deer Lake,YDF
Dease Lake Airport,58.422199,-130.031998,Dease Lake,YDL
Ross River Airport,61.97060013,-132.4230042,Ross River,XRR
Dauphin Barker Airport,51.1008,-100.052002,Dauphin,YDN
Dolbeau-Saint-Felicien Airport,48.7785,-72.375,Dolbeau-Saint-Felicien,YDO
Nain Airport,56.550778,-61.682224,Nain,YDP
Dawson Creek Airport,55.741245,-120.183263,Dawson Creek,YDQ
Edmonton International Airport,53.3097,-113.580002,Edmonton,YEG
Arviat Airport,61.0942,-94.070801,Arviat,YEK
Elliot Lake Municipal Airport,46.35139847,-82.56140137,Elliot Lake,YEL
Manitoulin East Municipal Airport,45.842435,-81.857595,Sheguiandah,YEM
Estevan Airport,49.21030045,-102.9660034,Estevan,YEN
Fort Severn Airport,56.018902,-87.676102,Fort Severn,YER
Edson Airport,53.57889938,-116.4649963,Edson,YET
Eureka Airport,79.99469757,-85.81420136,Eureka,YEU
Inuvik Mike Zubko Airport,68.30419922,-133.4830017,Inuvik,YEV
Amos/Magny Airport,48.563903,-78.249702,Amos,YEY
Fort Albany Airport,52.203451,-81.695194,Fort Albany,YFA
Iqaluit Airport,63.756402,-68.555801,Iqaluit,YFB
Fredericton Airport,45.8689003,-66.53720093,Fredericton,YFC
Forestville Airport,48.74610138,-69.09719849,Forestville,YFE
Fort Hope Airport,51.561901,-87.907799,Fort Hope,YFH
Mont-Tremblant International Airport,46.409401,-74.779999,La Macaza,YTM
Flin Flon Airport,54.678101,-101.681999,Flin Flon,YFO
Fort Resolution Airport,61.18080139,-113.6900024,Fort Resolution,YFR
Fort Simpson Airport,61.7602005,-121.2369995,Fort Simpson,YFS
Makkovik Airport,55.077335,-59.187942,Makkovik,YMN
Texada Gillies Bay Airport,49.694341,-124.518099,Texada,YGB
Fort Good Hope Airport,66.240658,-128.647757,Fort Good Hope,YGH
Kingston Norman Rogers Airport,44.2253,-76.596901,Kingston,YGK
La Grande Rivière Airport,53.62530136,-77.70420074,La Grande Rivière,YGL
Gimli Industrial Park Airport,50.62810135,-97.04329681,Gimli,YGM
Gods Lake Narrows Airport,54.55768,-94.490061,Gods Lake Narrows,YGO
Michel-Pouliot Gaspé Airport,48.774915,-64.481893,Gaspé,YGP
Geraldton Greenstone Regional Airport,49.77830124,-86.93939972,Geraldton,YGQ
Îles-de-la-Madeleine Airport,47.425242,-61.778612,Les Îles-de-la-Madeleine,YGR
Igloolik Airport,69.3647,-81.816101,Igloolik,YGT
Havre-Saint-Pierre Airport,50.281898,-63.611401,Havre-Saint-Pierre,YGV
Kuujjuarapik Airport,55.2818985,-77.76529694,Kuujjuarapik,YGW
Gillam Airport,56.35712,-94.711504,Gillam,YGX
Grise Fiord Airport,76.425823,-82.908583,Grise Fiord,YGZ
Quaqtaq Airport,61.046398,-69.617798,Quaqtaq,YQC
Hudson Bay Airport,52.81669998,-102.310997,Hudson Bay,YHB
Vancouver Harbour Water Aerodrome,49.291265,-123.11717,Vancouver,CXH
Dryden Regional Airport,49.831699,-92.744202,Dryden,YHD
Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,Hope,YHE
Hearst René Fontaine Municipal Airport,49.71419907,-83.68609619,Hearst,YHF
Nemiscau Airport,51.691101,-76.135597,Nemiscau,YNS
Ulukhaktok Holman Airport,70.762802,-117.806,Ulukhaktok,YHI
Gjoa Haven Airport,68.635597,-95.849701,Gjoa Haven,YHK
John C. Munro Hamilton International Airport,43.17359924,-79.93499756,Hamilton,YHM
Hornepayne Municipal Airport,49.19309998,-84.7589035,Hornepayne,YHN
Hopedale Airport,55.448757,-60.228124,Hopedale,YHO
Chevery Airport,50.468322,-59.637823,Chevery,YHR
Haines Junction Airport,60.7892,-137.546005,Haines Junction,YHT
Montréal / Saint-Hubert Airport,45.51750183,-73.41690063,Montréal,YHU
Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,Hay River,YHY
Halifax / Stanfield International Airport,44.88079834,-63.50859833,Halifax,YHZ
Atikokan Municipal Airport,48.77389908,-91.63860321,Atikokan,YIB
Digby / Annapolis Regional Airport,44.54584504,-65.78542471,Digby,YDG
St Augustin Airport,51.2117,-58.658298,St-Augustin,YIF
Ivujivik Airport,62.417301,-77.925301,Ivujivik,YIK
Pond Inlet Airport,72.689494,-77.968941,Pond Inlet,YIO
Island Lake Airport,53.85720062,-94.6536026,Island Lake,YIV
Jasper Airport,52.996418,-118.060233,Jasper,YJA
Fort Liard Airport,60.2358017,-123.4690018,Fort Liard,YJF
St Jean Airport,45.29439926,-73.28109741,St Jean,YJN
Dymond Airport,48.544201,-58.549999,Stephenville,YJT
Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,Kamloops,YKA
Collins Bay Airport,58.23609924,-103.6780014,Collins Bay,YKC
Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,Aklavik,LAK
Region of Waterloo International Airport,43.4608,-80.378601,Breslau,YKF
Kangiqsujuaq (Wakeham Bay) Airport,61.5886,-71.929398,Kangiqsujuaq,YWB
Key Lake Airport,57.2560997,-105.6179962,Key Lake,YKJ
Schefferville Airport,54.80530167,-66.80529785,Schefferville,YKL
Kincardine Municipal Airport,44.201401,-81.606697,Kincardine,YKD
